x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.036697953939437866,-0.015068233013153076,-0.014348801512683806,0.06841260194778442,-0.05922353267669678,-0.019201386075879512,0.08588135242462158,-0.10718128085136414,-0.023868223008181033,0.09819525480270386,-0.14284220337867737,-0.02765277149942058,0.04615631699562073,-0.14496907591819763,-0.006657806512381015,0.058294057846069336,-0.2166859209537506,-0.01541683479067224,0.0656837522983551,-0.2567383944988251,-0.01980505633022922,0.07192185521125793,-0.2936097979545593,-0.022486745667125163,0.025178879499435425,-0.15301522612571716,-0.006425625000561652,0.032447993755340576,-0.2020876407623291,-0.029463785987760005,0.03410777449607849,-0.15450069308280945,-0.03830988081958431,0.0325484573841095,-0.11316066980361938,-0.037682996418739734,0.004475712776184082,-0.15388929843902588,-0.007632966440583644,0.007340341806411743,-0.20721662044525146,-0.028117136385704455,0.012972354888916016,-0.1634569764137268,-0.028488626059557376,0.016538262367248535,-0.12588655948638916,-0.022208127480412898,-0.01684662699699402,-0.15012994408607483,-0.010012821581627307,-0.01841115951538086,-0.2052450180053711,-0.020803434130217013,-0.013667702674865723,-0.23525837063789368,-0.021813421797419963,-0.008004307746887207,-0.2663705348968506,-0.019758618724013743,I_LOVE_YOU
0.0,0.0,0.0,0.037249237298965454,-0.015573322772979736,-0.015222959019991045,0.06987583637237549,-0.061865925788879395,-0.020081095197054033,0.08958175778388977,-0.11093264818191528,-0.024644441702219133,0.1043047308921814,-0.14527800679206848,-0.028276253291221742,0.04689285159111023,-0.1484864056110382,-0.0063085134930931375,0.059754252433776855,-0.21922940015792847,-0.014515462131055479,0.06658926606178284,-0.26054590940475464,-0.01859535443112481,0.07236865162849426,-0.2979065775871277,-0.021260255747290735,0.02563825249671936,-0.15650781989097595,-0.005851589408519153,0.032681673765182495,-0.20989173650741577,-0.028747914158555155,0.03298616409301758,-0.16465944051742554,-0.03796894083246816,0.03104466199874878,-0.12341442704200745,-0.037568025090547685,0.004486590623855591,-0.15761613845825195,-0.006927571990343218,0.007485330104827881,-0.21411895751953125,-0.027969671212884073,0.011799752712249756,-0.17026525735855103,-0.028936581485720758,0.01469731330871582,-0.1320599615573883,-0.02282853590771783,-0.01708582043647766,-0.1543278992176056,-0.009215141446145658,-0.019582629203796387,-0.21233734488487244,-0.020635299184175615,-0.01664087176322937,-0.2459147572517395,-0.022321497821065073,-0.012540638446807861,-0.28076910972595215,-0.020717840441318636,I_LOVE_YOU
0.0,0.0,0.0,0.0373227596282959,-0.014459073543548584,-0.015311831754601712,0.07064959406852722,-0.06156635284423828,-0.02023053649530482,0.0918007493019104,-0.11039847135543823,-0.02468811269567084,0.10853815078735352,-0.14204514026641846,-0.02814066704080176,0.047852545976638794,-0.14944720268249512,-0.007265727647549625,0.06024184823036194,-0.21925348043441772,-0.015229065117395635,0.06632980704307556,-0.25996047258377075,-0.019178218354440446,0.07189714908599854,-0.29655778408050537,-0.02195681180522513,0.025984883308410645,-0.1579103171825409,-0.006621330191350694,0.03284206986427307,-0.2090114951133728,-0.029181162972903962,0.031802982091903687,-0.16496974229812622,-0.03826184864804816,0.029562562704086304,-0.12463909387588501,-0.03811996351645064,0.004298895597457886,-0.15982943773269653,-0.007472644240564819,0.006866425275802612,-0.21695372462272644,-0.028211611469245668,0.010827094316482544,-0.17549127340316772,-0.029819647927737947,0.013940781354904175,-0.13797563314437866,-0.024569877569533105,-0.01734277606010437,-0.15723899006843567,-0.009494516213393922,-0.0211641788482666,-0.21531268954277039,-0.02108185101018023,-0.020484715700149536,-0.25000840425491333,-0.023529379774785752,-0.018227607011795044,-0.2854233384132385,-0.022713537474132295,I_LOVE_YOU
0.0,0.0,0.0,0.03813081979751587,-0.013258099555969238,-0.015708949298532726,0.07198294997215271,-0.06041961908340454,-0.021067226187260868,0.09324941039085388,-0.10958507657051086,-0.02582358184543443,0.11094474792480469,-0.13920310139656067,-0.029553128288062336,0.04929575324058533,-0.14980989694595337,-0.008598022975893738,0.062016963958740234,-0.2209799587726593,-0.016594128564866306,0.06830868124961853,-0.2620631456375122,-0.020099431157978298,0.07373976707458496,-0.2984526455402374,-0.022448101893933536,0.027074545621871948,-0.15828683972358704,-0.007736450874181511,0.03322598338127136,-0.20798683166503906,-0.03066255140391183,0.031634241342544556,-0.16106823086738586,-0.03906583587911916,0.029213130474090576,-0.12004813551902771,-0.038192460195096256,0.005358189344406128,-0.16033589839935303,-0.008338371173413517,0.007137000560760498,-0.2149987518787384,-0.029387894899519207,0.01085314154624939,-0.17298853397369385,-0.03042650210944009,0.013734638690948486,-0.13589924573898315,-0.0245253200390656,-0.016363084316253662,-0.15762588381767273,-0.010091023401292087,-0.020445555448532104,-0.21635466814041138,-0.021716356159122707,-0.0200650691986084,-0.2503262162208557,-0.023592933894069912,-0.018161118030548096,-0.28587663173675537,-0.02215304213848901,I_LOVE_YOU
0.0,0.0,0.0,0.037542492151260376,-0.013838410377502441,-0.01576320416711674,0.07149654626846313,-0.06095254421234131,-0.02099769338451729,0.09369853138923645,-0.10953420400619507,-0.02567049078129635,0.11168518662452698,-0.13936787843704224,-0.02925575486801968,0.049125343561172485,-0.1506403386592865,-0.007457336964536765,0.06137341260910034,-0.22119075059890747,-0.015452480497289756,0.06726419925689697,-0.2624995708465576,-0.019264814997542956,0.07267498970031738,-0.299660325050354,-0.021977664525140383,0.02694571018218994,-0.15982156991958618,-0.006596872671027043,0.032795876264572144,-0.21011778712272644,-0.029853300745118716,0.031248629093170166,-0.16201433539390564,-0.03864915444933281,0.02882710099220276,-0.11994045972824097,-0.0379560045846592,0.005285829305648804,-0.16231399774551392,-0.007296000229645827,0.007050454616546631,-0.21812483668327332,-0.02849090061568127,0.010488271713256836,-0.17568209767341614,-0.02973379156969891,0.01318618655204773,-0.13819903135299683,-0.023973464588154414,-0.016387581825256348,-0.16011783480644226,-0.009196191648472407,-0.020343810319900513,-0.21778690814971924,-0.02091403640292988,-0.019694745540618896,-0.25172585248947144,-0.023148852954138377,-0.01751813292503357,-0.28731703758239746,-0.022037420044172862,I_LOVE_YOU
0.0,0.0,0.0,0.037981897592544556,-0.015223383903503418,-0.015386338204824712,0.07199519872665405,-0.06183865666389465,-0.02073395610668638,0.0939304530620575,-0.10973653197288513,-0.025616045900368478,0.1129898726940155,-0.13803786039352417,-0.02950739473917463,0.04913300275802612,-0.1517212688922882,-0.007245544203305032,0.06180253624916077,-0.2215263843536377,-0.01518341512300947,0.06797850131988525,-0.2622644305229187,-0.0190628262690542,0.07343783974647522,-0.2983504831790924,-0.02177244596996286,0.026657938957214355,-0.1599072515964508,-0.0065770920819876455,0.0322953462600708,-0.21009331941604614,-0.029388028987431314,0.03027406334877014,-0.1637711226940155,-0.03819727324762323,0.027693569660186768,-0.12257826328277588,-0.037719806515359666,0.0047103166580200195,-0.1618453562259674,-0.007418625381523158,0.006671249866485596,-0.2171439230442047,-0.028361476816916253,0.009422779083251953,-0.1749115288257599,-0.029531268262052324,0.011812061071395874,-0.1375598907470703,-0.023753927879714754,-0.01680201292037964,-0.1588631272315979,-0.009429950126194742,-0.020395487546920776,-0.21716710925102234,-0.020972689472818162,-0.020150601863861084,-0.2512478530406952,-0.022834805630826738,-0.018321633338928223,-0.2868849039077759,-0.021426282682204034,I_LOVE_YOU
0.0,0.0,0.0,0.037239789962768555,-0.014182090759277344,-0.015603459323584978,0.0709448754787445,-0.0603710412979126,-0.021055704797446673,0.09370753169059753,-0.10800722241401672,-0.026041640783488695,0.11266598105430603,-0.13693663477897644,-0.029915607417762224,0.0486549437046051,-0.1501390039920807,-0.0076343299586474345,0.0612676739692688,-0.21996557712554932,-0.01603389799112076,0.06732729077339172,-0.2609773874282837,-0.02019482559972996,0.07298573851585388,-0.2977287173271179,-0.023064429755151217,0.026252180337905884,-0.15941885113716125,-0.006922907079398577,0.031989604234695435,-0.21033406257629395,-0.03039387322479481,0.029962539672851562,-0.16340142488479614,-0.03938529908174271,0.02755647897720337,-0.12178561091423035,-0.03888311877363915,0.0043672919273376465,-0.16231316328048706,-0.007783788139760439,0.005958080291748047,-0.21800273656845093,-0.029317770968019907,0.009129583835601807,-0.17581957578659058,-0.030800401116549914,0.01207578182220459,-0.1384449005126953,-0.0250611928057074,-0.017101645469665527,-0.16058117151260376,-0.00979251030349726,-0.02066248655319214,-0.21888330578804016,-0.021593755925834124,-0.02057558298110962,-0.2529314160346985,-0.023698131437241976,-0.018945395946502686,-0.2880721092224121,-0.022406809846699183,I_LOVE_YOU
0.0,0.0,0.0,0.0380573570728302,-0.013970255851745605,-0.015718804176590773,0.07250326871871948,-0.06082698702812195,-0.021152166153929564,0.09495678544044495,-0.10796454548835754,-0.026051684718273016,0.11443555355072021,-0.1354111135005951,-0.02991909856691155,0.04983827471733093,-0.15362682938575745,-0.007527236330948206,0.06292855739593506,-0.22577664256095886,-0.014971419673107,0.06967943906784058,-0.26663607358932495,-0.01875579307570252,0.07526326179504395,-0.30240920186042786,-0.021484337251327368,0.027180641889572144,-0.16165435314178467,-0.006530724435738655,0.031670063734054565,-0.20983383059501648,-0.028258246805212828,0.03003448247909546,-0.1645117998123169,-0.03698959151997361,0.028085827827453613,-0.12442439794540405,-0.0369421387721518,0.005310148000717163,-0.16349276900291443,-0.007046774930945965,0.006640225648880005,-0.21883296966552734,-0.026668572302601667,0.009964972734451294,-0.1780717670917511,-0.027688811968705984,0.012717097997665405,-0.14099252223968506,-0.02240967142178807,-0.016058415174484253,-0.16027843952178955,-0.00883219248398337,-0.019582927227020264,-0.2183241844177246,-0.019586219887874456,-0.019653916358947754,-0.2520155906677246,-0.021235210325262877,-0.018064886331558228,-0.2868717312812805,-0.01990652593567166,I_LOVE_YOU
0.0,0.0,0.0,0.0385308563709259,-0.0145493745803833,-0.015884366454510523,0.07369345426559448,-0.06281226873397827,-0.021138523342041804,0.09647902846336365,-0.11022567749023438,-0.02591724564316733,0.11641258001327515,-0.1371450424194336,-0.029647574396757914,0.05058649182319641,-0.1570625901222229,-0.006881597088603808,0.06344392895698547,-0.22796261310577393,-0.01434834917071326,0.06998994946479797,-0.2695828676223755,-0.018078679786948992,0.07528433203697205,-0.30579088628292084,-0.0207362329680012,0.027466237545013428,-0.16491839289665222,-0.005952062187670304,0.03162115812301636,-0.21210750937461853,-0.028550420524506404,0.028676718473434448,-0.16484412550926208,-0.03744956907811625,0.025436043739318848,-0.12252479791641235,-0.037059467853932215,0.005236387252807617,-0.16605931520462036,-0.0066012121829674975,0.005735963582992554,-0.22000786662101746,-0.02694125716569884,0.007933765649795532,-0.1804032325744629,-0.028257843675045802,0.009890884160995483,-0.14368310570716858,-0.02282082905056937,-0.01677188277244568,-0.16229653358459473,-0.008490758584766223,-0.02002948522567749,-0.22073999047279358,-0.019480599658517672,-0.01990601420402527,-0.2553209364414215,-0.021162905367045237,-0.018432676792144775,-0.29040461778640747,-0.019687839420466258,I_LOVE_YOU
0.0,0.0,0.0,0.03791326284408569,-0.015053391456604004,-0.015549297162949394,0.07249012589454651,-0.06376504898071289,-0.020494569742738555,0.09598055481910706,-0.11111044883728027,-0.025156900936424087,0.11555540561676025,-0.13731053471565247,-0.0288104980230921,0.049194276332855225,-0.15622001886367798,-0.006335347143619607,0.06227496266365051,-0.22800451517105103,-0.013999286757468532,0.06887322664260864,-0.2702981233596802,-0.017923519665061782,0.07457363605499268,-0.3072985112667084,-0.020740602815210174,0.026479244232177734,-0.163865327835083,-0.005634152048885177,0.030695796012878418,-0.21247929334640503,-0.02863827412730391,0.028532326221466064,-0.16627326607704163,-0.038012145736872505,0.02600264549255371,-0.12421071529388428,-0.03786452738350565,0.0045659542083740234,-0.16508698463439941,-0.006519872413634609,0.004820883274078369,-0.21991807222366333,-0.027235881143867324,0.00749698281288147,-0.18091240525245667,-0.029154943952023338,0.009851157665252686,-0.14485692977905273,-0.0239882438421839,-0.01689857244491577,-0.1616823375225067,-0.008635759072064708,-0.020041674375534058,-0.22023552656173706,-0.019953294375597785,-0.020224839448928833,-0.25527334213256836,-0.02213069116479094,-0.018963873386383057,-0.29034101963043213,-0.0209620322079056,I_LOVE_YOU
0.0,0.0,0.0,0.03806650638580322,-0.01479804515838623,-0.015836093341943247,0.07308197021484375,-0.06372743844985962,-0.02084922580980919,0.09647777676582336,-0.11157578229904175,-0.025445619365211947,0.11613547801971436,-0.13768380880355835,-0.02900016098284386,0.049767643213272095,-0.15604540705680847,-0.006704593310144169,0.06285744905471802,-0.22770178318023682,-0.014438790036376936,0.0693056583404541,-0.26990050077438354,-0.01841007149779461,0.07488450407981873,-0.30681194365024567,-0.02125370851719044,0.026886314153671265,-0.16401314735412598,-0.00583127909341119,0.03123265504837036,-0.21231678128242493,-0.028853075345989687,0.028876394033432007,-0.16617542505264282,-0.03819294250571392,0.026308178901672363,-0.12421247363090515,-0.03804586059415005,0.004834353923797607,-0.16559284925460815,-0.006563637172814829,0.0050661563873291016,-0.22068408131599426,-0.027210632106300814,0.007682830095291138,-0.18241962790489197,-0.02917176089250706,0.010199874639511108,-0.1465316116809845,-0.02409734367394112,-0.016770511865615845,-0.16243606805801392,-0.008549279300507528,-0.019910693168640137,-0.22087788581848145,-0.01975834905171059,-0.02005597949028015,-0.2555333375930786,-0.021940102567907793,-0.01860097050666809,-0.2902289628982544,-0.02083696960472725,I_LOVE_YOU
0.0,0.0,0.0,0.038345128297805786,-0.013735294342041016,-0.01618868393013706,0.07320916652679443,-0.06186330318450928,-0.021699993881680868,0.09687891602516174,-0.1091042160987854,-0.026755110371210478,0.11714684963226318,-0.13531136512756348,-0.030823861259319685,0.04985722899436951,-0.1559889018535614,-0.008106662902333639,0.06318357586860657,-0.22826004028320312,-0.01637362782964935,0.07001420855522156,-0.27097246050834656,-0.020541015091636083,0.07575425505638123,-0.30822546780109406,-0.023475448611476324,0.02662980556488037,-0.1643344759941101,-0.007268253258713386,0.030391961336135864,-0.21228107810020447,-0.030848520818450353,0.02669811248779297,-0.16473743319511414,-0.039849095988371275,0.022977560758590698,-0.12189668416976929,-0.03933125455985298,0.004508465528488159,-0.1660800278186798,-0.008045014935829542,0.004821360111236572,-0.22041720151901245,-0.029073066088654897,0.006484895944595337,-0.18113785982131958,-0.030355338949062727,0.008075058460235596,-0.1448281705379486,-0.024745392623641393,-0.017034560441970825,-0.1629735827445984,-0.010128709498145483,-0.02011200785636902,-0.22161853313446045,-0.021589026796915434,-0.020047813653945923,-0.2567485570907593,-0.023450789052345655,-0.018547624349594116,-0.291841596364975,-0.022020560699798963,I_LOVE_YOU
